Merchant,Merchant Country,Destination Country,Shipping Service,Order Id,Orders Count,Parcels Count,Reconciliation Weight Source,Order Date,Currency,Shipping Revenue,Shipping Cost,Shipping Returns Costs,Revenue Weight Kg,Costing Weight Kg,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005313,1,1,Invoice,01/05/2024,EUR, 5.54 , 5.08 , -   ,0.38,0.38,,
Merchant A,France,France,Carrier A,10000000015,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000219,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,Belgium,Carrier F,10000004660,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.20,0.20,,
Merchant A,France,Italy,Carrier F,10000005514,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.32,0.32,,
Merchant A,France,France,Carrier A,10000000209,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000013,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000000054,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,France,Carrier A,10000000223,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.22,0.22,,
Merchant A,France,Spain,Carrier F,10000006242,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.42,0.42,,
Merchant A,France,Belgium,Carrier B,10000004176,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000078,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.16,0.16,,
Merchant A,France,France,Carrier A,10000000098,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000000086,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.60,0.60,,
Merchant A,France,France,Carrier A,10000000242,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.26,0.26,,
Merchant A,France,France,Carrier A,10000000238,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000021,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Germany,Carrier B,10000004305,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000189,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000000088,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.62,0.62,,
Merchant A,France,France,Carrier A,10000000003,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,France,Carrier A,10000000067,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.15,0.15,,
Merchant A,France,France,Carrier A,10000000110,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000135,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.33,0.33,,
Merchant A,France,France,Carrier A,10000000201,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Germany,Carrier F,10000005040,1,1,Invoice,01/05/2024,EUR, 2.45 , 2.26 , -   ,0.22,0.22,,
Merchant A,France,France,Carrier A,10000000035,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,Belgium,Carrier F,10000004667,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.20,0.20,,
Merchant A,France,Netherlands,Carrier F,10000006031,1,1,Invoice,01/05/2024,EUR, 2.62 , 2.41 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000246,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.53,0.53,,
Merchant A,France,France,Carrier A,10000000254,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Croatia,Carrier F,10000004954,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.34,0.34,,
Merchant A,France,France,Carrier A,10000000224,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000147,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.65,0.65,,
Merchant A,France,Italy,Carrier F,10000005522,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.26,0.26,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005309,1,1,Invoice,01/05/2024,EUR, 5.54 , 5.08 , -   ,0.46,0.46,,
Merchant A,France,France,Carrier A,10000000074,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000241,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.22,0.22,,
Merchant A,France,Romania,Carrier F,10000006180,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000161,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , 14.02 ,0.12,0.12,,
Merchant A,France,Austria,Carrier B,10000004170,1,1,Invoice,01/05/2024,EUR, 9.09 , 5.73 , -   ,1.00,1.00,,
Merchant A,France,Italy,Carrier F,10000005534,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.46,0.46,,
Merchant A,France,France,Carrier A,10000000108,1,1,Calculated,01/05/2024,EUR, 4.01 , 2.00 , -   ,0.78,0.78,,
Merchant A,France,Italy,Carrier B,10000004412,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000186,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,France,Carrier A,10000000051,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,Italy,Carrier B,10000004410,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,Spain,Carrier F,10000006241,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.46,0.46,,
Merchant A,France,Germany,Carrier F,10000005044,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.44,0.44,,
Merchant A,France,Italy,Carrier F,10000005520,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.32,0.32,,
Merchant A,France,France,Carrier A,10000000093,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Belgium,Carrier F,10000004664,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.18,0.18,,
Merchant A,France,Germany,Carrier F,10000005046,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.36,0.36,,
Merchant A,France,Cyprus,Carrier F,10000004968,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.50,0.50,,
Merchant A,France,France,Carrier A,10000000046,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000081,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000000191,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.69,0.69,,
Merchant A,France,France,Carrier A,10000000164,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Italy,Carrier F,10000005526,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000099,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000004,1,1,Calculated,01/05/2024,EUR, 4.39 , 2.19 , -   ,1.18,1.18,,
Merchant A,France,France,Carrier A,10000000032,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000038,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.54,0.54,,
Merchant A,France,France,Carrier A,10000000156,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.21,0.21,,
Merchant A,France,France,Carrier A,10000000107,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,Lithuania,Carrier F,10000005912,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.50,0.50,,
Merchant A,France,France,Carrier A,10000000019,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Spain,Carrier B,10000004598,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,2.00,2.00,,
Merchant A,France,Spain,Carrier B,10000004597,1,1,Invoice,01/05/2024,EUR, 12.36 , 9.95 , -   ,1.00,1.00,,
Merchant A,France,Italy,Carrier F,10000005521,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000183,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000226,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000153,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000208,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,Lithuania,Carrier F,10000005917,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.38,0.38,,
Merchant A,France,Germany,Carrier F,10000005035,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.32 , -   ,0.38,0.38,,
Merchant A,France,France,Carrier A,10000000165,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.14,0.14,,
Merchant A,France,France,Carrier A,10000000092,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000000178,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Italy,Carrier B,10000004409,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.39 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000118,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000180,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000142,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005308,1,1,Invoice,01/05/2024,EUR, 5.54 , 5.08 , -   ,0.48,0.48,,
Merchant A,France,France,Carrier A,10000000228,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.57,0.57,,
Merchant A,France,France,Carrier A,10000000168,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.72,0.72,,
Merchant A,France,France,Carrier A,10000000112,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Spain,Carrier F,10000006244,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.38,0.38,,
Merchant A,France,Netherlands,Carrier F,10000006033,1,1,Invoice,01/05/2024,EUR, 2.62 , 2.41 , -   ,0.46,0.46,,
Merchant A,France,France,Carrier A,10000000143,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000159,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.16,0.16,,
Merchant A,France,France,Carrier A,10000000193,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000220,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Spain,Carrier F,10000006239,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.32,0.32,,
Merchant A,France,France,Carrier A,10000000155,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000258,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000005,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000053,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Italy,Carrier F,10000005517,1,1,Invoice,01/05/2024,EUR, 3.54 , 3.25 , -   ,0.16,0.16,,
Merchant A,France,France,Carrier A,10000000104,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Poland,Carrier F,10000006123,1,1,Invoice,01/05/2024,EUR, 3.02 , 2.78 , -   ,0.22,0.22,,
Merchant A,France,Germany,Carrier F,10000005041,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000000009,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.15,0.15,,
Merchant A,France,Finland,Carrier F,10000005016,1,1,Invoice,01/05/2024,EUR, 4.45 , 4.08 , -   ,0.54,0.54,,
Merchant A,France,France,Carrier A,10000000101,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Italy,Carrier B,10000004407,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000128,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000212,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.14,0.14,,
Merchant A,France,France,Carrier A,10000000160,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Spain,Carrier F,10000006238,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.34,0.34,,
Merchant A,France,France,Carrier A,10000000041,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000042,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000000065,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.36,0.36,,
Merchant A,France,France,Carrier A,10000000132,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.17,0.17,,
Merchant A,France,Spain,Carrier F,10000006240,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.15 , -   ,0.46,0.46,,
Merchant A,France,Belgium,Carrier F,10000004668,1,1,Invoice,01/05/2024,EUR, 3.77 , 3.46 , -   ,0.84,0.84,,
Merchant A,France,France,Carrier A,10000000233,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Germany,Carrier F,10000005036,1,1,Invoice,01/05/2024,EUR, 2.68 , 2.47 , -   ,0.64,0.64,,
Merchant A,France,France,Carrier A,10000000206,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Italy,Carrier F,10000005528,1,1,Invoice,01/05/2024,EUR, 4.16 , 3.82 , -   ,0.78,0.78,,
Merchant A,France,Italy,Carrier F,10000005513,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.34,0.34,,
Merchant A,France,France,Carrier A,10000000034,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.18,0.18,,
Merchant A,France,France,Carrier A,10000000229,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000139,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000089,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000256,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000148,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.21,0.21,,
Merchant A,France,France,Carrier A,10000000028,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Latvia,Carrier B,10000004501,1,1,Invoice,01/05/2024,EUR, 9.59 , 5.88 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000141,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.13,0.13,,
Merchant A,France,Greece,Carrier F,10000005263,1,1,Invoice,01/05/2024,EUR, 3.88 , 3.50 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000000077,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.18,0.18,,
Merchant A,France,France,Carrier A,10000000120,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,Greece,Carrier F,10000005264,1,1,Invoice,01/05/2024,EUR, 3.88 , 3.56 , -   ,0.36,0.36,,
Merchant A,France,France,Carrier A,10000000006,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.54,0.54,,
Merchant A,France,Spain,Carrier F,10000006251,1,1,Invoice,01/05/2024,EUR, 2.28 , 2.10 , -   ,0.16,0.16,,
Merchant A,France,France,Carrier A,10000000248,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000000251,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000179,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,Sweden,Carrier B,10000004627,1,1,Invoice,01/05/2024,EUR, 9.09 , 5.88 , -   ,1.00,1.00,,
Merchant A,France,Spain,Carrier F,10000006249,1,1,Invoice,01/05/2024,EUR, 2.28 , 2.10 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000000203,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Spain,Carrier B,10000004596,1,1,Invoice,01/05/2024,EUR, 6.89 , 5.40 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000235,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.55,0.55,,
Merchant A,France,France,Carrier A,10000000236,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,France,Carrier A,10000000232,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.14,0.14,,
Merchant A,France,France,Carrier A,10000000094,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.20,0.20,,
Merchant A,France,Germany,Carrier F,10000005034,1,1,Invoice,01/05/2024,EUR, 2.74 , 2.52 , -   ,0.80,0.80,,
Merchant A,France,France,Carrier A,10000000052,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000012,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,Belgium,Carrier F,10000004671,1,1,Invoice,01/05/2024,EUR, 3.19 , 2.93 , -   ,0.38,0.38,,
Merchant A,France,Italy,Carrier F,10000005515,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.48,0.48,,
Merchant A,France,France,Carrier A,10000000194,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.13,0.13,,
Merchant A,France,Belgium,Carrier F,10000004661,1,1,Invoice,01/05/2024,EUR, 3.19 , 2.93 , -   ,0.42,0.42,,
Merchant A,France,France,Carrier A,10000000070,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,France,Carrier A,10000000036,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000158,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,Germany,Carrier F,10000005038,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000000210,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.16,0.16,,
Merchant A,France,Germany,Carrier F,10000005045,1,1,Invoice,01/05/2024,EUR, 2.56 , 2.36 , -   ,0.38,0.38,,
Merchant A,France,France,Carrier A,10000000172,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.16,0.16,,
Merchant A,France,France,Carrier A,10000000225,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.12,0.12,,
Merchant A,France,France,Carrier A,10000000076,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.64,0.64,,
Merchant A,France,France,Carrier A,10000000071,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.61,0.61,,
Merchant A,France,France,Carrier A,10000000047,1,1,Calculated,01/05/2024,EUR, 4.01 , 2.00 , -   ,1.00,1.00,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005311,1,1,Invoice,01/05/2024,EUR, 6.74 , 6.17 , -   ,0.52,0.52,,
Merchant A,France,France,Carrier A,10000000182,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.27,0.27,,
Merchant A,France,Estonia,Carrier B,10000004282,1,1,Invoice,01/05/2024,EUR, 9.59 , 5.88 , -   ,1.00,1.00,,
Merchant A,France,France,Carrier A,10000000237,1,1,Calculated,01/05/2024,EUR, 3.72 , 1.86 , -   ,0.60,0.60,,
Merchant A,France,Ireland (Republic of),Carrier F,10000005306,1,1,Invoice,01/05/2024,EUR, 5.54 , 5.08 , -   ,0.44,0.44,,
Merchant A,France,France,Carrier A,10000000083,1,1,Calculated,01/05/2024,EUR, 2.98 , 1.49 , -   ,0.25,0.25,,
Merchant A,France,France,Carrier A,10000000145,1,1,Calculated,01/05/2024,EUR, 4.01 , 2.00 , -   ,0.85,0.85,,
Merchant A,France,Romania,Carrier F,10000006181,1,1,Invoice,01/05/2024,EUR, 4.96 , 4.55 , -   ,0.46,0.46,,
Merchant A,France,Italy,Carrier F,10000005525,1,1,Invoice,01/05/2024,EUR, 3.54 , 3.25 , -   ,0.14,0.14,,
Merchant A,France,Greece,Carrier F,10000005265,1,1,Invoice,01/05/2024,EUR, 3.88 , 3.56 , -   ,0.50,0.50,,
Merchant A,France,France,Carrier A,10000000217,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.29,0.29,,
Merchant A,France,Belgium,Carrier F,10000004669,1,1,Invoice,01/05/2024,EUR, 3.19 , 2.93 , -   ,0.34,0.34,,
Merchant A,France,Italy,Carrier F,10000005531,1,1,Invoice,01/05/2024,EUR, 3.71 , 3.41 , -   ,0.34,0.34,,
Merchant A,France,Italy,Carrier F,10000005518,1,1,Invoice,01/05/2024,EUR, 3.54 , 3.25 , -   ,0.16,0.16,,
Merchant A,France,Spain,Carrier F,10000006236,1,1,Invoice,01/05/2024,EUR, 2.34 , 2.12 , -   ,0.28,0.28,,
Merchant A,France,France,Carrier A,10000000146,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.40,0.40,,
Merchant A,France,France,Carrier A,10000000122,1,1,Calculated,01/05/2024,EUR, 3.38 , 1.69 , -   ,0.30,0.30,,
Merchant A,France,France,Carrier A,10000000001,1,1,Calculated,01/05/2024,EUR, 3.35 , 1.67 , -   ,0.27,0.27,,
Merchant B,United Kingdom,Spain,Carrier F,10000015988RA,1,1,Scan,01/05/2024,GBP, 2.91 , 3.08 , -   ,2.62,2.62,,
Merchant B,United Kingdom,France,Carrier D,10000009872RA,1,1,Scan,01/05/2024,GBP, 3.68 , 3.40 , -   ,1.32,1.32,,
Merchant B,United Kingdom,Estonia,Carrier B,10000006719RA,1,1,API,01/05/2024,GBP, 7.92 , 6.83 , -   ,8.04,9.00,,
Merchant B,United Kingdom,France,Carrier F,10000012739RA,1,1,Scan,01/05/2024,GBP, 3.01 , 2.46 , -   ,1.40,1.20,,
Merchant B,United Kingdom,France,Carrier B,10000006802,1,1,API,01/05/2024,GBP, 4.80 , 4.68 , -   ,13.76,14.00,,
Merchant B,United Kingdom,Czech Republic,Carrier F,10000012485,1,1,Invoice,01/05/2024,GBP, 4.00 , 3.63 , -   ,3.10,3.10,,
Merchant B,United Kingdom,Poland,Carrier F,10000015791,1,1,Scan,01/05/2024,GBP, 4.72 , 4.23 , -   ,5.06,5.06,,
Merchant B,United Kingdom,Luxembourg,Carrier D,10000011617,1,1,Scan,01/05/2024,GBP, 4.29 , 3.85 , -   ,5.36,5.37,,
Merchant B,United Kingdom,France,Carrier F,10000012740,1,1,Scan,01/05/2024,GBP, 3.44 , 3.03 , -   ,1.94,1.94,,
Merchant B,United Kingdom,Germany,Carrier F,10000014215,1,1,Calculated,01/05/2024,GBP, 2.49 , 1.92 , -   ,2.70,1.40,,
Merchant B,United Kingdom,France,Carrier D,10000009866,1,1,Scan,01/05/2024,GBP, 4.61 , 4.23 , -   ,3.92,3.93,,
Merchant B,United Kingdom,Latvia,Carrier C,10000008968,1,1,Invoice,01/05/2024,GBP, 4.79 , 4.22 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014205,1,1,Calculated,01/05/2024,GBP, 2.71 , 2.29 , -   ,3.05,2.64,,
Merchant B,United Kingdom,Finland,Carrier F,10000012684,1,1,Scan,01/05/2024,GBP, 5.76 , 5.16 , -   ,5.18,5.18,,
Merchant B,United Kingdom,Latvia,Carrier D,10000011587,1,1,Scan,01/05/2024,GBP, 3.23 , 3.48 , -   ,0.98,0.98,,
Merchant B,United Kingdom,France,Carrier F,10000012745,1,1,Scan,01/05/2024,GBP, 3.44 , 3.08 , -   ,2.06,2.00,,
Merchant B,United Kingdom,France,Carrier B,10000006808,1,1,Invoice,01/05/2024,GBP, 4.80 , 4.76 , -   ,9.00,9.00,,
Merchant B,United Kingdom,Lithuania,Carrier C,10000009107,1,1,Invoice,01/05/2024,GBP, 4.03 , 3.55 , -   ,3.00,3.00,,
Merchant B,United Kingdom,Germany,Carrier F,10000014212,1,1,Scan,01/05/2024,GBP, 1.95 , 1.79 , -   ,0.28,0.76,,
